word,polarity
boyun,0.0
ense,0.0
farenks,0.0
boğaz,0.0
gırtlak,0.0
imik,0.0
hançere,0.0
fistül,-0.49
boru şeklinde boşluk,0.0
omuz,0.0
omuz,0.0
omuz eklemi,0.0
gövde,0.0
göğüs,0.0
göğüs,0.0
göğüs,0.0
göğüs kafesi,0.0
meme,0.0
kalça,0.0
kalça,0.0
göbek deliği,0.0
karın,0.0
sırt,0.0
bel çukuru,0.0
kıç,0.0
kaba et,0.0
kalça,0.0
popo,0.0
göt,0.0
kalça,0.0
popo,0.0
kıç,0.0
kaba et,0.0
uzantı,0.0
bacak,0.0
bacak,0.0
kucak,0.0
baldır,0.0
incik,0.0
incik,0.0
ayak,0.0
insan ayağı,0.0
kol,0.0
el,0.0
avuç,0.0
parmak,0.0
parmak,0.0
ekstremite,0.0
parmak ucu,0.0
başparmak,0.0
baş parmak,0.0
işaret parmağı,0.0
şahadet parmağı,0.0
yüzük parmağı,0.0
orta parmak,0.0
serçe parmağı,0.0
diz,0.0
ayak tabanı,0.0
ayak parmağı,0.0
ayak bileği,0.0
bilek,0.0
el bileği,0.0
bilek,0.0
iskelet,0.0
iskelet yapısı,0.0
iç iskelet,0.0
aksiyal iskelet,0.0
aksiyel iskelet,0.0
omurga,0.0
belkemiği,0.0
metakarpus,0.0
metatarsus,0.0
eklem,0.0
mafsal,0.0
pelvis,0.0
leğen kemiği,0.0
burun,0.0
koku alma organı,0.0
burun sırtı,0.0
burun kemeri,0.0
çene,0.0
gamze,0.0
yüz,0.0
surat,0.0
yüz,0.0
surat,0.0
hat,0.0
yüz hattı,0.0
alın,0.0
şakak,0.0
yanak,0.0
gıdı,0.0
gerdan,0.0
seroza,0.0
sinovyum,0.0
sinovyal zar,0.0
zar,0.0
zihin,0.0
an,0.0
yer,0.0
ego,0.0
bilinçaltı,0.0
bilinç altı,0.0
beceri,0.0
yetenek,0.0
know-how,0.0
teknik bilgi,0.0
üretim bilgisi,0.0
liderlik,0.553
zeka,1.0
anlık,0.88
müdrike,0.88
entelekt,0.88
akıl,0.88
zihin,0.88
idrak,0.88
kafa,0.0
akıl,0.0
zeka,0.0
deha,0.0
kurnazlık,0.488
akıllılık,0.488
yetenek,0.0
kabiliyet,0.0
içgüdü,0.623
yaratıcılık,0.543
tahayyül,0.0
hayali yer,0.0
cennet,1.0
cehennem,-0.946
tamu,-0.946
fantazi,0.0
düşünce,0.0
edinilmiş beceri,0.623
ustalık,0.478
ustalık,1.0
maharetlilik,1.0
hünerlilik,1.0
beceriklilik,1.0
hakimiyet,0.0
yeterlilik,0.478
ustalık,0.478
yetersizlik,-0.512
kifayetsizlik,-0.512
aptallık,-0.964
yeteneksizlik,-0.909
kabiliyetsizlik,-0.909
beceriksizlik,-0.964
meleke,0.583
yeti,0.583
dikkat,0.0
dil,0.0
lisan,0.0
hafıza,0.0
bellek,0.0
akıl,0.0
duyu,0.0
duyu,0.0
hissi,0.0
irade,0.0
hassasiyet,0.0
duyarlılık,0.0
duyarlık,0.0
dış duyu,0.0
görme,0.0
görme duyusu,0.0
yöntem,0.0
usul,0.0
sistem,0.88
muhasebe,0.0
mantık,0.0
mantık sistemi,0.0
mantık dizgesi,0.0
teknik,0.0
bilgisayar simülasyonu,0.0
uygulama,0.0
bilişsel durum,0.0
dert,-0.48
dünya,0.0
dünya işleri,0.0
işler,0.0
ahval,0.0
vaziyet,0.0
hafıza kaybı,0.0
amnezi,0.0
bilinç,0.0
benlik,0.0
bilinç,0.0
uyanıklık,0.0
uyanıklık,0.0
şuursuzluk,0.0
bilinçsizlik,0.0
koma,0.0
şeker koması,0.0
uyku,0.0
merak,0.0
tecessüs,0.0
ilgi,0.0
gizem,0.0
giz,0.0
sır,0.0
muamma,0.0
ikilem,0.0
bilişsel faktör,0.0
güçlük,0.0
zorluk,0.0
sorun,-0.932
mesele,-0.932
problem,-0.932
sorun,-1.0
mesele,-1.0
problem,-1.0
kararlılık,1.0
güven,0.543
kendinden emin olma,0.543
kendine güven,0.543
özgüven,0.543
şüphe,-0.946
tereddüt,-0.946
kuşku,-0.946
kuşku,-1.0
şüphe,-1.0
dalgınlık,0.0
saplantı,-0.932
takıntı,-0.932
dalgınlık,0.0
düş,0.0
hülya,0.0
dalgınlık,0.0
zihinsel eylem,0.0
süreç,0.0
temel bilişsel süreç,0.0
dikkat,0.0
ihtimam,0.0
sakınma,0.0
dalma,0.0
odaklanma,0.0
yoğunlaşma,0.0
dikkatsizlik,0.0
umursamazlık,0.0
kayıtsızlık,0.0
sezgi,0.0
algı,0.0
idrak,0.0
duyum,0.0
duyu,0.0
his,0.0
tat,0.0
lezzet,0.0
ses algılaması,0.0
müzik,0.0
gürültü,0.0
kaşıntı,0.0
yapı,0.0
düzenleme,0.0
koordinat sistemi,0.0
tasarım,0.0
plan,0.0
düzen,0.0
düzenleme,0.0
diziliş,0.0
sınıflandırma,0.0
kategorizasyon,0.0
kategorize etme,0.0
sıralama,0.0
tasnif,0.0
bölümlendirme,0.0
fiyatlama,0.0
fiyatlandırma,0.0
biyopsi,0.0
stres testi,0.0
ayırdetme,0.0
zevk,0.478
moda,0.0
moda,0.0
öğrenme,0.0
ıttıla,0.0
ezberleme,0.0
ezber,0.0
tecrübe,0.0
deneyim,0.0
hatırlama,0.0
ilişkilendirmek,0.0
bağlamak,0.0
sembol,0.0
simge,0.0
kabus,-0.535
arayış,0.0
üst düzey bilişsel süreç,0.0
düşünce,0.0
düşünme,0.0
tefekkür,0.0
soyut düşünce,0.0
argüman,0.0
akıl yürütme,0.0
astroloji,0.0
karar alma,0.0
tercih,0.0
seçenek,0.0
şans,0.0
alternatif,0.0
opsiyon,0.0
kendine göre,0.0
açılım,0.0
ihtimal,0.0
açıklama,0.0
temel,0.0
esas,0.0
planlama,0.0
problem çözme,0.498
ilham,0.94
araştırma,0.0
inceleme,0.0
bilme,0.0
biliş,0.0
zihinsel birikim,0.0
gerçeklik,0.508
yaşam,0.0
hayat,0.0
nesne,0.0
tutku,0.738
aşk,0.738
söylem evreni,0.0
konu,0.0
mesele,0.0
bilgi,0.0
veri,0.0
ölçüm,0.0
gerçek,0.0
hakikat,0.0
olgu,0.0
vakıa,0.0
ayrıntı,0.0
detay,0.0
örnek,0.0
misal,0.0
istisna,0.0
emsal,0.0
numune,0.0
örnek,0.0
dikkate alınması gereken husus,0.0
dikkate alınması gereken konu,0.0
dikkate alınması gereken nokta,0.0
gerekçe,0.0
arka plan,0.0
gerekçe,0.0
yeterli kanıt,0.0
ispat,0.0
çürütme,-0.48
ipucu,0.0
uyaran,0.0
uyarı,0.0
olumsuz uyaran,0.0
kaygı,-1.0
endişe,-1.0
başağrısı,-1.0
fikir,0.0
ilham,0.88
kavram,0.81
mefhum,0.81
nosyon,0.81
fikir,0.0
düşünce,0.0
mülahaza,0.0
mütalaa,0.0
kategori,0.0
çeşit,0.0
biçim,0.0
tür,0.0
tür,0.0
tip,0.0
çeşit,0.0
cins,0.0
nevi,0.0
varyant,0.0
versiyon,0.0
tip,0.0
model,0.0
kural,0.0
özellik,0.88
hassa,0.88
hususiyet,0.88
hasiyet,0.88
özgülük,0.88
karakter,0.0
özellik,0.0
yön,0.0
dış,0.0
soyutlama,0.0
mesele,0.0
iş,0.0
husus,0.0
miktar,0.0
değişken,0.0
toplam,0.0
mecmu,0.0
yekün,0.0
nokta,0.0
kesişim noktası,0.0
kesişme noktası,0.0
bölüm,0.0
kısım,0.0
başlangıç,0.0
orta,0.0
son,0.0
nihayet,0.0
bileşen,0.0
unsur,0.0
öğe,0.0
bütün,0.0
birim,0.0
bileşim,0.0
kompleks,0.0
ilke,0.0
kanun,0.0
yasa,0.0
ya-hep-ya-hiç kanunu,0.0
prensip,0.0
kural,0.0
Arşimed prensibi,0.0
Avogadro kanunu,0.0
Bernoulli kanunu,0.0
büyük sayılar kuralı,0.0
Bose-Einstein istatistiği,0.0
Boyle kanunu,0.0
Mariotte kanunu,0.0
Kulomb kanunu,0.0
Dalton kanunu,0.0
dağıtım kanunu,0.0
Fermi-Dirac istatistiği,0.0
Gay-Lussac kanunu,0.0
Charles kanunu,0.0
hacimler kanunu,0.0
Henry kanunu,0.0
Hooke kanunu,0.0
Hubble kanunu,0.0
Kepler kanunu,0.0
Kirchhoff kanunları,0.0
ortalamalar kanunu,0.0
eşit oranlar kanunu,0.0
azalan getiriler kanunu,0.0
etki kanunu,0.0
eş oranlar kanunu,0.0
yerçekimi kanunu,0.0
çoklu oranlar kanunu,0.0
kütle hareket kanunu,0.0
termodinamik kanunları,0.0
Mendel kanunu,0.0
hareket kanunları,0.0
Ohm kanunu,0.0
Sıvı Basınçları kanunu,0.0
Pauli prensibi,0.0
periyodik kanun,0.0
Planck kanunu,0.0
Planck ışınım kanunu,0.0
varsayım,0.0
hipotez,0.0
faraziye,0.0
model,0.0
varsayım,0.0
yanlış anlama,-0.472
yanlış yorumlama,-0.472
plan,0.0
eylem planı,0.0
kefalet,0.0
seçim sistemi,0.0
strateji,0.0
oyun,0.0
düzen,0.0
dolap,0.0
hile,0.0
yem,0.0
zoka,0.0
entrika,-0.472
komplo,-0.522
kural,0.0
prensip,0.0
ilke,0.0
direk,0.0
temel direk,0.0
İslam'ın şartı,0.0
kelime-i şahadet,0.0
kelime-i şehadet,0.0
şahadet,0.0
şehadet,0.0
namaz,0.88
oruç,0.0
zekat,0.49
Hac,0.88
kanaat,0.488
fikir,0.488
düşünce,0.488
anlam,0.0
mana,0.0
anafikir,0.0
ana fikir,0.0
tema,0.0
konu,0.0
mevzu,0.0
motif,0.0
öz,0.0
esas,0.0
künh,0.0
zübde,0.0
ideal,0.88
akıl,0.88
bilgelik,0.88
zihinsel temsil,0.0
rol,0.0
kahraman,0.478
algı,0.0
form,0.0
manzara,0.0
anı,0.0
hatıra,0.0
prototip,0.0
inanç,0.0
itikat,0.0
kanaat,0.0
güven,0.0
inanç,0.0
doktrin,0.0
öğreti,0.0
kanaat,0.0
kanı,0.0
fikir,0.0
düşünce,0.0
inanç,0.0
itikat,0.0
iman,0.0
mistisizm,0.0
gizemcilik,0.0
tasavvuf,0.0
kamuoyu,0.0
genel kanı,0.0
kutup,0.0
değer,0.0
ilke,0.0
prensip,0.0
Helenizm,0.0
Hellenizm,0.0
mutlakiyetçilik,0.0
animizm,0.0
canlıcılık,0.0
düalizm,0.0
ikicilik,0.0
formalizm,0.0
biçimcilik,0.0
işlevselcilik,0.0
işlevcilik,0.0
fonksiyonalizm,0.0
görevcilik,0.0
bireycilik,0.0
ferdiyetçilik,0.0
individualizm,0.0
uluslararasıcılık,0.0
enternasyonalizm,0.0
beynelmilelcilik,0.0
milletlerarasıcılık,0.0
irredentizm,0.0
monizm,0.0
tekçilik,0.0
çok kültürcülük,0.0
çokkültürcülük,0.0
milliyetçilik,0.0
milliyetçilik,0.0
ulusçuluk,0.0
nihilizm,0.0
yokçuluk,0.0
hiççilik,0.0
pasifizm,0.0
pluralizm,0.0
plüralizm,0.0
çoğulculuk,0.0
halkçılık,0.0
humanizma,0.88
hümanizm,0.88
insancılık,0.88
eşitlikçilik,0.498
feminizm,0.0
büyü,0.0
sihir,0.0
ayrılıkçılık,-0.48
sekülerizm,0.0
sekülarizm,0.0
Aristoculuk,0.0
aristotelesçilik,0.0
ampirisizm,0.0
egzistansiyalizm,0.0
varoluşçuluk,0.0
var oluşçuluk,0.0
idealizm,0.0
materyalizm,0.0
maddecilik,0.0
özdekçilik,0.0
natüralizm,0.0
pragmatizm,0.0
pragmacılık,0.0
rasyonalizm,0.0
akılcılık,0.0
usçuluk,0.0
relativizm,0.0
Skolastisizm,0.0
Skolastik düşünce,0.0
Skolastik felsefe,0.0
stoacılık,0.0
Taoculuk,0.0
büyü,0.0
hedef,0.88
amaç,0.88
gaye,0.88
maksat,0.88
hedef,0.88
amaç,0.488
maksat,0.488
gaye,0.488
erek,0.488
iş,0.0
eğitim,0.88
öğrenim,0.88
tahsil,0.88
deneyim,0.0
kültür,0.0
folklor,0.0
cahillik,-0.482
cehalet,-0.482
tecrübesizlik,-0.75
acemilik,-0.75
teori,0.0
kuram,0.0
nazariye,0.0
relativite kanunu,0.0
görecelik kanunu,0.0
bilimsel teori,0.0
bilimsel kuram,0.0
ekonomi teorisi,0.0
ekonomi kuramı,0.0
iktisat teorisi,0.0
iktisat kuramı,0.0
Weber kanunu,0.0
disiplin,0.0
saha,0.0
alan,0.0
konu,0.0
alan,0.0
ilgi alanı,0.0
bilimsel bilgi,0.0
bilim,0.0
ilim,0.0
doğa bilimi,0.0
matematik,0.0
riyaziye,0.0
saf matematik,0.0
aritmetik,0.0
geometri,0.0
hendese,0.0
analitik geometri,0.0
orijin,0.0
cebir,0.0
lineer cebir,0.0
vektör cebri,0.0
vektör cebiri,0.0
matris cebri,0.0
matris cebiri,0.0
uygulamalı matematik,0.0
istatistik,0.0
istatistik,0.0
ortalama,0.0
evren,0.0
korelasyon katsayısı,0.0
korelasyon,0.0
yaşam bilimleri,0.0
biyoloji,0.0
tıp dalı,0.0
tıp,0.0
tababet,0.0
bakteriyoloji,0.0
kardiyoloji,0.0
dişçilik,0.0
odontoloji,0.0
dermatoloji,0.0
endokrinoloji,0.0
epidemiyoloji,0.0
geriyatri,0.0
jinekoloji,0.0
hematoloji,0.0
imünoloji,0.0
dahiliye,0.0
nöropsikiyatri,0.0
ebelik,0.0
onkoloji,0.0
oftalmoloji,0.0
farmakoloji,0.0
eczacılık,0.0
psikiyatri,0.0
anatomi,0.0
genel anatomi,0.0
patoloji,0.0
pediyatri,0.0
proktoloji,0.0
radyoloji,0.0
cerrahi,0.0
ortopedi,0.0
üroloji,0.0
veterinerlik,0.0
viroloji,0.0
botanik,0.0
ekoloji,0.0
çevre bilimi,0.0
genetik,0.0
genetik bilimi,0.0
mikrobiyoloji,0.0
mikro biyoloji,0.0
morfoloji,0.0
nörobiyoloji,0.0
nöroloji,0.0
klinik nöroloji,0.0
biyokimya,0.0
fizyoloji,0.0
nörofizyoloji,0.0
sinirbilim,0.0
sinirbilimi,0.0
sinir bilimi,0.0
zooloji,0.0
kimya,0.0
organik kimya,0.0
inorganik kimya,0.0
fiziksel kimya,0.0
fizikokimya,0.0
fiziko-kimya,0.0
doğa felsefesi,0.0
akustik,0.0
astronomi,0.0
astrofizik,0.0
elektronik,0.0
mekanik,0.0
görelilik teorisi,0.0
izafiyet teorisi,0.0
relativite teorisi,0.0
rölativite teorisi,0.0
görelilik kuramı,0.0
izafiyet kuramı,0.0
relativite kuramı,0.0
rölativite kuramı,0.0
izafiyet nazariyesi,0.0
akışkanlar mekaniği,0.0
hidrostatik,0.0
aerodinamik,0.0
termodinamik,0.0
yerbilimi,0.0
yer bilimi,0.0
jeoloji,0.0
yerbilim,0.0
yer bilim,0.0
yerbilimi,0.0
yer bilimi,0.0
jeofizik,0.0
meteoroloji,0.0
mimari,0.0
mimarlık,0.0
peyzaj,0.0
peysaj,0.0
peyzaj mimarlığı,0.0
peysaj mimarlığı,0.0
teknik,0.0
mühendislik,0.0
uygulayım,0.0
uçak mühendisliği,0.0
biyoteknoloji,0.0
biyoteknoloji,0.0
kimya mühendisliği,0.0
inşaat mühendisliği,0.0
elektrik mühendisliği,0.0
bilgisayar bilimi,0.0
yapay zeka,0.0
endüstri mühendisliği,0.0
makine mühendisliği,0.0
nükleer mühendislik,0.0
gemi mühendisliği,0.0
psikoloji,0.0
ruh bilimi,0.0
ruhbilim,0.0
ruhiyat,0.0
deneysel psikoloji,0.0
psikofizik,0.0
bilişsel bilim,0.0
sosyal bilim,0.0
arkeoloji,0.0
etnografya,0.0
politika,0.0
siyaset,0.0
siyaset bilimi,0.0
politika bilimi,0.0
siyasal bilgiler,0.0
ekonomi,0.0
iktisat,0.0
ekonomi bilimi,0.0
iktisat bilimi,0.0
finans,0.0
sosyoloji,0.0
beşeri bilim,0.0
tarih,0.0
tarih bilimi,0.0
güzel sanat,0.0
sahne sanatı,0.0
felsefe,0.0
metafizik,0.0
felsefe teorisi,0.0
edebiyat,0.0
karşılaştırmalı edebiyat,0.0
hitabet,0.0
dilbilim,0.0
dil bilimi,0.0
dilbilimi,0.0
lisaniyat,0.0
lengüistik,0.0
filoloji,0.0
gramer,0.0
fonetik,0.0
betimsel dilbilim,0.0
tanımlayıcı dilbilim,0.0
teoloji,0.0
Hıristiyan teolojisi,0.0
faydacılık,-0.47
yararcılık,-0.47
tavır,0.0
mentalite,0.0
mantalite,0.0
zihniyet,0.0
eğilim,0.0
temayül,0.0
taraflılık,-0.475
tarafsızlık,1.0
yansızlık,1.0
bitaraflık,1.0
tolerans,1.0
hoşgörü,1.0
hoşgörüsüzlük,-0.731
müsamahasızlık,-0.731
toleranssızlık,-0.731
fanatiklik,0.0
saygı,1.0
hürmet,1.0
ihtiram,1.0
saygısızlık,-0.731
yönelim,0.0
görüş,0.0
düşünce,0.0
bakış açısı,0.0
perspektif,0.0
bakış açısı,0.0
görüş açısı,0.0
ideoloji,0.0
totaliterlik,0.0
mutlakiyetçilik,0.0
anarşizm,-0.502
otokrasi,0.0
komünizm,-0.472
muhafazakarlık,-0.47
tutuculuk,-0.47
demokrasi,0.88
demokratlık,0.88
sosyal demokrasi,0.88
elitizm,0.0
seçkincilik,0.0
faşizm,-0.492
emperyalizm,0.0
yayılmacılık,0.0
liberalizm,0.0
meritokrasi,0.508
monarşizm,0.0
tek erklik,0.0
köktencilik,0.0
radikalizm,0.0
gericilik,-0.512
irtica,-0.512
cumhuriyetçilik,0.0
sosyalizm,0.0
toplumculuk,0.0
teokrasi,0.0
teizm,0.0
tanrıcılık,0.0
tektanrıcılık,0.0
tek tanrıcılık,0.0
monoteizm,0.0
Hıristiyanlık,0.0
Hıristiyan dini,0.0
İslam,0.0
İslam dini,0.0
İslamiyet,0.0
Müslümanlık,0.0
iletişim,0.0
haberleşme,0.0
komünikasyon,0.0
mesaj,0.0
medya,0.0
ortam,0.0
kağıt parçası,0.0
varak,0.0
yaprak,0.0
yaprak,0.0
varak,0.0
sayfa,0.0
sahife,0.0
spor sayfası,0.0
kanal,0.0
iletim kanalı,0.0
iletim hattı,0.0
iletişim kanalı,0.0
bant,0.0
bant,0.0
frekans bandı,0.0
basitleştirmek,0.0
basın,0.0
matbuat,0.0
posta,0.0
gazete,0.0
okul gazetesi,0.0
makale,0.0
haber,0.0
telekomünikasyon,0.0
telefon,0.0
posta,0.0
yayın,0.0
televizyon,0.0
TV,0.0
dil,0.0
lisan,0.0
zeban,0.0
dilin unsuru,0.0
cümle,0.0
basit cümle,0.0
bileşik cümle,0.0
kelime,0.0
sözcük,0.0
anagram,0.0
anafora,0.0
karşıt anlamlı,0.0
eşkökenli,0.0
içerik sözcüğü,0.0
kısaltma,0.0
türetme sözcük,0.0
küçültücü,-0.485
iki-heceli sözcük,0.0
gösteren,0.0
işlev sözcüğü,0.0
baş sözcük,0.0
altkavram,0.0
üstkavram,0.0
anahtar sözcük,0.0
tek heceli sözcük,0.0
uyduruk sözcük,0.0
palindrom,0.0
kök,0.0
üleşme,0.0
çokanlamlı,0.0
çokheceli,0.0
niceleyici,0.0
çiftleme,0.0
eşanlamlı,0.0
terim,0.0
terminoloji,0.0
üç heceli sözcük,0.0
hece,0.0
seslem,0.0
biçimbirim,0.0
morfem,0.0
sınıflayıcı,0.0
özne,0.0
hal,0.0
kelime tipi,0.0
isim,0.0
fiil,0.0
sıfat,0.0
zarf,0.0
sıfat,0.0
şahıs,0.0
kişi,0.0
zaman,0.0
isim,0.0
ad,0.0
soyadı,0.0
isim,0.0
unvan,0.0
hitap şekli,0.0
unvan,0.0
hitap,0.0
ağa,0.0
asalet unvanı,0.0
asalet ünvanı,0.0
soyluluk unvanı,0.0
soyluluk ünvanı,0.0
unvan,0.0
ünvan,0.0
başlık,0.0
altyazı,0.0
dize,0.0
yazılı iletişim,0.0
yazışma,0.0
imla sistemi,0.0
yazım sistemi,0.0
yazı sistemi,0.0
imla,0.0
kodlama sistemi,0.0
kod sistemi,0.0
kod,0.0
web sitesi,0.0
site,0.0
portal,0.0
yazı,0.0
yazılı sözcük,0.0
okunacak şey,0.0
yazışma,0.0
edebi eser,0.0
yazı,0.0
edebiyat,0.0
yazın,0.0
literatür,0.0
okunacak şey,0.0
kurgusal olmayan düzyazı,0.0
bilimkurgu,0.0
bilim kurgu,0.0
bilim-kurgu,0.0
efsane,0.0
destan,0.0
düzyazı,0.0
yazı,0.0
manzume,0.0
şiir,0.0
destan,0.0
metin,0.0
yazı,0.0
tekst,0.0
boşluk,0.0
yer,0.0
bölüm,0.0
kapanış,0.0
paragraf,0.0
el yazısı,0.0
elyazısı,0.0
yazı,0.0
hat,0.0
kaligrafi,0.0
yazı,0.0
kitabe,0.0
kitap,0.0
otorite,0.0
broşür,0.0
ders kitabı,0.0
okul kitabı,0.0
alıştırma kitabı,0.0
randevu defteri,0.0
katalog,0.0
dua kitabı,0.0
başvuru kaynağı,0.0
numara,0.0
kartvizit,0.0
kart,0.0
telefon,0.0
numara,0.0
telefon numarası,0.0
kutsal metin,0.0
dini metin,0.0
İncil,0.0
Kitabı Mukaddes,0.0
Kitab-ı Mukaddes,0.0
Kuran,0.0
Kur'an,0.0
Kuranı Kerim,0.0
Kur'anı Kerim,0.0
Kur'an-ı Kerim,0.0
Kuran-ı Kerim,0.0
sure,0.0
Fatiha,0.0
Fatiha suresi,0.0
belge,0.0
evrak,0.0
vesika,0.0
doküman,0.0
sertifika,0.0
belge,0.0
ticari belge,0.0
form,0.0
anket,0.0
diploma,0.0
resmi belge,0.0
liste,0.0
kalem,0.0
unsur,0.0
kara liste,0.0
karakter seti,0.0
menü,0.0
isim listesi,0.0
alışveriş listesi,0.0
tabldot,0.0
alfabe,0.0
fonetik alfabe,0.0
pasaport,0.0
yazılı belge,0.0
puan cetveli,0.0
dosya,0.0
tarih,0.0
biyografi,0.0
yaşam öyküsü,0.0
hayat hikayesi,0.0
mali tablo,0.0
bilet,0.0
uçak bileti,0.0
tiyatro bileti,0.0
otobüs bileti,0.0
gidiş-dönüş bilet,0.0
gidiş-dönüş bileti,0.0
makbuz,0.0
sözleşme,0.0
anlaşma,0.0
kontrat,0.0
kira sözleşmesi,0.0
sigorta poliçesi,0.0
poliçe,0.0
sigorta,0.0
satış sözleşmesi,0.0
alım sözleşmesi,0.0
hizmet sözleşmesi,0.0
tali sözleşme,0.0
toplu iş sözleşmesi,0.0
iş akdi,0.0
dağıtım sözleşmesi,0.0
lisans sözleşmesi,0.0
birleşme sözleşmesi,0.0
sipariş,0.0
vekaletname,0.0
vekalet,0.0
çalışma izni,0.0
yasa,0.0
kanun,0.0
kanun,0.0
yasa,0.0
anayasa,0.0
mevzuat,0.0
mevzuat,0.0
çeviri,0.0
tercüme,0.0
ceza hukuku,0.0
emir,0.0
karar,0.0
müzekkere,0.0
dilekçe,0.0
dava dilekçesi,0.0
vasiyetname,0.0
vasiyet,0.0
vergi beyannamesi,0.0
beyanname,0.0
gerekçe,0.0
icra emri,0.0
yazılım,0.0
işletim sistemi,0.0
bilgisayar programı,0.0
program,0.0
uygulama,0.0
uygulama programı,0.0
döngü,-0.545
yama,0.0
birleştirici derleyici,0.0
denetleyici,0.0
derleyici,0.0
arabirim,0.0
kullanıcı arabirimi,0.0
çalıştırıcı,0.0
iş denetleyicisi,0.0
kütüphane programı,0.0
denetim programı,0.0
obje kodu,0.0
kaynak konu,0.0
çözümleyici,0.0
kaydırılabilir program,0.0
tekrar kullanılabilir program,0.0
arama motoru,0.0
adaptif program,0.0
örümcek,0.0
hesap tablosu,0.0
denetleyici program,0.0
yapı denetleyici,0.0
sistem programı,0.0
çevirici,0.0
alt program,0.0
fonksiyon,0.0
yayın,0.0
neşriyat,0.0
mecmua,0.0
antoloji,0.0
süreli yayın,0.0
süreli yayın,0.0
sayı,0.0
nüsha,0.0
mesaj,0.0
konu,0.0
mevzu,0.0
saded,0.0
mesaj,0.0
edeb-i kelam,0.0
aşağılayıcı ifade,0.0
aşağılayıcı söz,0.0
saçmalık,0.0
zırva,0.0
palavra,0.0
boş laf,0.0
sinema,0.0
sessiz film,0.0
gösteri,0.0
oyun,0.0
program,0.0
telgraf,0.0
yazışma,0.0
muhaberat,0.0
mektup,0.0
mesaj,0.0
yazı,0.0
name,0.0
kartpostal,0.0
kabul,-0.512
selam,0.0
esenleme,0.0
tepki,0.0
not,0.0
bilgi,0.0
veri,0.0
malzeme,0.0
olgu,0.0
vakıa,0.0
gerçek,0.0
kayıtlar,0.0
veritabanı,0.0
endeks,0.0
öncü gösterge,0.0
fiyat endeksi,0.0
Toptan Eşya Fiyatları Endeksi,0.0
TEFE,0.0
TÜFE,0.0
Tüketici Fiyatları Endeksi,0.0
borsa endeksi,0.0
haber,0.0
müjde,0.0
kanıt,0.0
kayıt,0.0
danışmanlık,0.0
kılavuzluk,0.0
yol gösterme,0.0
kariyer danışmanlığı,0.0
yönerge,0.0
politika,0.0
ekonomi politikası,0.0
iktisat politikası,0.0
kota,0.0
ambargo,0.0
etiket,0.0
teşrifat,0.0
ceza kanunu,0.0
denklem,0.0
eşitlik,0.0
tavsiye,-0.522
öğüt,-0.522
uyarı,-0.5
ihtar,-0.5
sır,0.0
parola,0.0
şifre,0.0
propaganda,0.0
baskı,-0.492
basma,-0.492
ofset baskı,-0.956
haber,0.0
haberler,0.0
ajans,0.0
bülten,0.0
taahhüt,0.0
yemin,0.0
garanti,0.0
tasdik,1.0
onaylama,1.0
tasvip,1.0
izin,0.0
müsaade,0.0
rıza,0.553
alkış,0.0
övgü,0.488
bonservis,0.0
iltifat,0.488
nişan,0.478
madalya,0.498
onaylamama,-0.946
tasvip etmeme,-0.946
eleştiri,0.0
saygısızlık,-0.815
kabalık,-0.815
hakaret,-0.837
beyan,0.0
beyanat,0.0
açıklama,0.0
şey,0.0
tasvir,0.0
betimleme,0.0
beyanat,0.0
bildiri,0.0
ilan,0.0
duyuru,0.0
iddia,0.0
iddia,0.0
sav,0.0
suçlama,-0.502
itham,-0.502
matematiksel ifade,0.0
delil,0.0
ifade,0.0
yeminli ifade,0.0
yeminli ifade,0.0
açıklama,0.0
izah,0.0
savunma,0.0
müdafaa,0.0
bahane,0.0
mazeret,0.0
cevap,0.0
yanıt,0.0
tahmin,0.0
öngörü,0.0
hava tahmini,0.0
abartı,0.0
mübalağa,0.0
blöf,0.0
yorum,0.0
fetva,0.0
mutabakat,0.0
yazılı sözleşme,0.0
yazılı anlaşma,0.0
yazılı kontrat,0.0
karikatür,0.0
talimat,0.0
formül,0.0
tarif,0.0
reçete,0.0
sinyal,0.0
işaret,0.0
işaret,0.0
tabela,0.0
afiş,0.0
leke,0.0
işaret,0.0
alamet,0.0
işaret,0.0
belirti,0.0
sembol,0.0
simge,0.0
işaret,0.0
rakam,0.0
notasyon,0.0
gösterim,0.0
gösterim şekli,0.0
işaret sistemi,0.0
matematik notasyonu,0.0
matematik gösterimi,0.0
matematiksel gösterim,0.0
sayı sistemi,0.0
eksi işareti,0.0
eksi,0.0
formül,0.0
kimyasal formül,0.0
baskı işareti,0.0
yazı işareti,0.0
işaret,0.0
sembol,0.0
karakter,0.0
harf,0.0
büyük harf,0.0
küçük harf,0.0
harf,0.0
karakter,0.0
noktalama işareti,0.0
kesme işareti,0.0
köşeli parantez,0.0
iki nokta üstüste,0.0
iki nokta üst üste,0.0
virgül,0.0
ünlem,0.0
ünlem işareti,0.0
tire,0.0
parantez,0.0
parantez işareti,0.0
nokta,0.0
soru işareti,0.0
tırnak,0.0
tırnak işareti,0.0
noktalı virgül,0.0
bölü,0.0
taksim,0.0
marka,0.0
soprano,0.0
görsel iletişim,0.0
flama,0.0
işaret dili,0.0
jest,0.0
vücut hareketi,0.0
vücut dili,0.0
jest,0.0
hareket,0.0
yüz ifadesi,0.0
